itl,itlname,par,year,Taxonomy relative to the UK,Taxonomy relative to ITL1,GVA per hour worked,Export Intensity,New Businesses,Low Skilled,High Skilled,Active,Inactive due to Illness,Working Age,4G connected,Fibre connected,GFCF per job,ICT per job,Intangibles per job
TLJ25,West Surrey,TLJ,2020,Steaming ahead,Steaming ahead,51.1,0.32869866264622943,0.09651446127767772,0.1265770423991727,0.5650465356773526,0.8467425025853154,0.19838056680161945,0.6113033594501683,0.8420750890167877,0.06807938254453758,9989.2678549125,601.3701988684988,2003.7423730068044
TLJ25,West Surrey,TLJ,2021,Steaming ahead,Steaming ahead,52.8,0.27887278058315684,0.1004928219412899,0.12608695652173912,0.5573498964803313,0.80703933747412,0.13733905579399142,0.6054414520566833,0.846823237301095,0.11549578891181096,,,
TLJ25,West Surrey,TLJ,2022,Steaming ahead,Steaming ahead,53.7,,0.09717043211230533,0.07262813522355507,0.5214830970556161,0.8532170119956379,0.2050520059435364,0.5708053895980211,0.8722821709455407,0.3016602735814033,,,
TLJ26,East Surrey,TLJ,2020,Losing ground,Losing ground,44.6,0.3427974947807933,0.08978797057550844,0.13205181780192227,0.47973255328040115,0.8366067697450899,0.09462915601023018,0.5909896916382245,0.7619845609000637,0.23382927940238682,14983.05532792302,450.92389436675575,7863.2266250759985
TLJ26,East Surrey,TLJ,2021,Losing ground,Losing ground,45.8,0.3540023276865382,0.09769865392965697,0.10877626699629171,0.5129789864029666,0.8512566955088586,0.21606648199445982,0.5945192526743568,0.7757054264707548,0.28090788594215543,,,
TLJ26,East Surrey,TLJ,2022,Losing ground,Losing ground,47.2,,0.09255978742249779,,0.5890529973935708,0.8431798436142485,0.06371191135734072,0.5597037606160146,0.8313407115489259,0.36079396271716996,,,
TLJ27,West Sussex (South West),TLJ,2020,Catching up,Falling behind,37.8,0.14439199088393292,0.09825102880658436,0.18178324365872406,0.37586471944657956,0.7970791698693312,0.24242424242424243,0.5628294618078463,0.8773981731028896,0.14450879467098748,7581.94889730885,315.69999028465946,782.4249489944622
TLJ27,West Sussex (South West),TLJ,2021,Losing ground,Falling behind,39.4,0.15391052951917225,0.10793172690763052,0.2048611111111111,0.41358024691358025,0.8016975308641975,0.20622568093385213,0.5561969177420808,0.8798602551337065,0.2701344698407312,,,
TLJ27,West Sussex (South West),TLJ,2022,Steaming ahead,Catching up,40.8,,0.09627406851712929,0.0746987951807229,0.4389558232931727,0.8244979919678714,0.3707093821510298,0.530689406032809,0.879460885891877,0.452751199248087,,,
TLJ28,West Sussex (North East),TLJ,2020,Falling behind,Falling behind,36.7,0.33041388931948534,0.10606820461384152,0.130879345603272,0.43149284253578735,0.8278118609406953,0.12589073634204276,0.5919423213338918,0.7588901332225394,0.1586361281828532,12167.498855092505,640.4367988831037,4150.389713172884
TLJ28,West Sussex (North East),TLJ,2021,Catching up,Catching up,38.0,0.38882112362775345,0.10434782608695652,0.14760746147607462,0.4468775344687753,0.829683698296837,0.13333333333333333,0.5885076343711368,0.7785278191684072,0.2712551086324584,,,
TLJ28,West Sussex (North East),TLJ,2022,Falling behind,Falling behind,38.8,,0.09280979092299847,0.04549319727891157,0.5153061224489796,0.8788265306122449,0.12631578947368421,0.5558509695487256,0.807078472016269,0.4175686777104606,,,
TLJ31,Portsmouth,TLJ,2020,Steaming ahead,Falling behind,39.4,0.2122754914439259,0.14226519337016574,0.18118466898954705,0.4097560975609756,0.7916376306620209,0.24749163879598662,0.686136691817043,0.9890999999999998,0.071,15227.507931391343,304.44666881563546,2599.884634307721
TLJ31,Portsmouth,TLJ,2021,Losing ground,Falling behind,40.6,0.17105963791267306,0.12976022566995768,0.14584787159804605,0.46824842986741105,0.8073970690858339,0.39492753623188404,0.6918727881073199,0.9897999999999999,0.24,,,
TLJ31,Portsmouth,TLJ,2022,Steaming ahead,Catching up,41.5,,0.11879049676025918,0.08689355539464157,0.44532947139753803,0.7885590152063722,0.273972602739726,0.6626043565876595,0.9960000000000001,0.47600000000000003,,,
TLJ32,Southampton,TLJ,2020,Losing ground,Losing ground,46.6,0.2102525197789097,0.17950025497195307,0.12995337995337997,0.43356643356643354,0.7937062937062938,0.21468926553672316,0.69004620414269,0.9304000000000002,0.101,7834.740749145015,619.7221907061931,1902.4425822973565
TLJ32,Southampton,TLJ,2021,Losing ground,Losing ground,47.0,,0.14839061647572285,0.14335260115606938,0.4346820809248555,0.7907514450867053,0.17403314917127072,0.6985044736587099,0.9599,0.521,,,
TLJ32,Southampton,TLJ,2022,Steaming ahead,Losing ground,47.5,,0.15556768558951964,0.09289940828402367,0.4621301775147929,0.8142011834319527,0.25477707006369427,0.6688063192303583,0.9816,0.733,,,
TLJ34,Isle of Wight,TLJ,2020,Catching up,Falling behind,32.2,0.2556515957446808,0.09327548806941431,0.17560321715817695,0.3351206434316354,0.7774798927613941,0.2710843373493976,0.5293971543128837,0.7384999999999999,0.26799999999999996,8825.555036425616,175.63896243229684,2988.284967727422
TLJ34,Isle of Wight,TLJ,2021,Falling behind,Falling behind,33.6,,0.11482254697286012,0.23989569752281617,0.31290743155149936,0.7183833116036505,0.3148148148148148,0.5444156581609114,0.7691,0.35600000000000004,,,
TLJ34,Isle of Wight,TLJ,2022,Catching up,Catching up,34.4,,0.09261186264308012,0.12433862433862433,0.3716931216931217,0.7023809523809523,0.37777777777777777,0.5369546997741381,0.7664,0.5389999999999999,,,
TLJ35,South Hampshire,TLJ,2020,Steaming ahead,Falling behind,39.2,0.2016049787094661,0.10245576973857935,0.15348670021567218,0.41013659237958305,0.794392523364486,0.26048951048951047,0.6107936145501489,0.868052527289194,0.0631559035225702,7775.859330570086,340.6069238296761,1007.3726438536538
TLJ35,South Hampshire,TLJ,2021,Steaming ahead,Catching up,40.4,0.23551530964622822,0.09997261024376883,0.1950599346167817,0.3726843443516164,0.7954958227388303,0.2557726465364121,0.6003694245569196,0.9052883517118276,0.06882040841449384,,,
TLJ35,South Hampshire,TLJ,2022,Steaming ahead,Catching up,41.2,,0.09341283361726292,0.10782478472482217,0.3957319356046425,0.8210408086858855,0.40376569037656906,0.5798693502901517,0.9184019428233382,0.11408796698421045,,,
TLJ36,Central Hampshire,TLJ,2020,Steaming ahead,Catching up,38.9,0.28873359468212034,0.08879353028552567,0.11703796673988076,0.4628176968936304,0.8007530593034201,0.16377952755905512,0.574986378578104,0.7165340375135543,0.1089913214337899,17527.831975209458,452.85866816912386,6067.109752407583
TLJ36,Central Hampshire,TLJ,2021,Steaming ahead,Catching up,40.4,0.25508124771409163,0.0946372239747634,0.15616091225847323,0.41336712068419385,0.8299018055115616,0.22905027932960895,0.5622560054711766,0.7534498616274738,0.1422937679143003,,,
TLJ36,Central Hampshire,TLJ,2022,Steaming ahead,Catching up,41.2,,0.0876868805644213,0.0557742782152231,0.5032808398950132,0.8333333333333334,0.2047244094488189,0.538135593220339,0.7699035740165728,0.27145686887763343,,,
TLJ37,North Hampshire,TLJ,2020,Steaming ahead,Steaming ahead,59.9,0.48306332842415317,0.096175799086758,0.11169744942832015,0.44547053649956025,0.8311345646437994,0.234375,0.595968173098091,0.7306832899599539,0.12628157641438809,12206.674248998756,583.6598946738609,1938.292034778109
TLJ37,North Hampshire,TLJ,2021,Steaming ahead,Steaming ahead,60.9,0.46939443535188213,0.09343878148799063,0.158311345646438,0.41996481970096744,0.8566402814423922,0.2668711656441718,0.5890108296142419,0.7512697386528069,0.1772078551811712,,,
TLJ37,North Hampshire,TLJ,2022,Steaming ahead,Steaming ahead,61.1,,0.08906009244992295,0.06104783599088838,0.4724373576309795,0.85375854214123,0.29595015576323985,0.5631280673803898,0.8239935712483792,0.3326020779921738,,,
TLJ41,Medway,TLJ,2020,Steaming ahead,Falling behind,38.1,,0.14369215781782757,0.16123595505617977,0.37191011235955057,0.7893258426966292,0.25866666666666666,0.634888930105149,0.7937000000000002,0.044,10174.719384419997,414.71340791513364,2072.539827801954
TLJ41,Medway,TLJ,2021,Falling behind,Falling behind,37.9,,0.13494318181818182,0.1789709172259508,0.36577181208053694,0.808165548098434,0.20699708454810495,0.6387927246224585,0.8045999999999999,0.088,,,
TLJ41,Medway,TLJ,2022,Falling behind,Falling behind,37.6,,0.12685093780848963,0.08294117647058824,0.42470588235294116,0.8876470588235295,0.3507853403141361,0.6013399268487666,0.8772000000000001,0.47500000000000003,,,
TLJ43,Kent Thames Gateway,TLJ,2020,Falling behind,Falling behind,36.5,0.1682996529904062,0.12164348107408605,0.2147562582345191,0.3157663592446201,0.8282828282828283,0.21227621483375958,0.609961907517238,0.718491150913502,0.08760135787493191,9825.95060760486,417.0310285559208,1145.7950125139462
TLJ43,Kent Thames Gateway,TLJ,2021,Falling behind,Falling behind,36.9,0.17622797150356206,0.1203883495145631,0.16724137931034483,0.33448275862068966,0.7706896551724138,0.15789473684210525,0.6171525856565226,0.7740267384581535,0.26613053868061753,,,
TLJ43,Kent Thames Gateway,TLJ,2022,Falling behind,Falling behind,36.7,,0.11671001300390117,0.09332113449222323,0.3966148215919488,0.8696248856358646,0.24210526315789474,0.5746446587751605,0.7843250880042508,0.4572039887209646,,,
TLJ44,East Kent,TLJ,2020,Falling behind,Falling behind,32.3,0.1315329487851774,0.1140011068068622,0.16243654822335024,0.38388324873096447,0.8023477157360406,0.21187800963081863,0.6028463067057088,0.7938945825520519,0.17297839180112506,8754.19401896426,363.33262746758896,1157.3845321286558
TLJ44,East Kent,TLJ,2021,Falling behind,Falling behind,32.7,0.11903973509933775,0.11862587224906065,0.16582278481012658,0.3867088607594937,0.7541139240506329,0.22651222651222652,0.6031938733827341,0.7999306204223987,0.302077357101337,,,
TLJ44,East Kent,TLJ,2022,Falling behind,Falling behind,32.8,,0.1082296903942842,0.12946574893477547,0.36578171091445427,0.8007210750573582,0.3042763157894737,0.5800942676951567,0.8103012311518254,0.4404703053701707,,,
TLJ45,Mid Kent,TLJ,2020,Falling behind,Falling behind,32.6,,0.12206572769953052,0.15515350877192982,0.4588815789473684,0.8283991228070176,0.19488817891373802,0.5986157011909958,0.6811337644491149,0.09783081400048502,17654.033041788145,332.62960356556414,7783.4522971750275
TLJ45,Mid Kent,TLJ,2021,Falling behind,Falling behind,33.5,0.10679611650485436,0.12782440284054228,0.15127919911012236,0.38876529477196886,0.8470522803114572,0.31636363636363635,0.58015345994747,0.6691726960685339,0.21007793706192854,,,
TLJ45,Mid Kent,TLJ,2022,Falling behind,Falling behind,34.2,,0.10134912800263245,0.04834176503653738,0.4592467678471051,0.8555368184373243,0.27626459143968873,0.5629069921971408,0.7221635159542444,0.3756550270921132,,,
TLJ46,West Kent,TLJ,2020,Steaming ahead,Steaming ahead,42.9,,0.101059896475228,0.15367077063383494,0.4801641586867305,0.8235294117647058,0.14728682170542637,0.5973637544843141,0.6551175002609139,0.11748526297048911,7532.48858650462,239.30426051531995,1338.5036162346184
TLJ46,West Kent,TLJ,2021,Losing ground,Falling behind,42.7,,0.10356619443087445,0.12944393801276208,0.43117593436645396,0.7757520510483136,0.11788617886178862,0.5948443210532595,0.6579176702790621,0.31379058462325704,,,
TLJ46,West Kent,TLJ,2022,Losing ground,Falling behind,43.0,,0.0891163255117324,0.10658455708195168,0.47749881572714353,0.7991473235433444,0.2688679245283019,0.5693172777410699,0.6359634997406796,0.4807819838618244,,,
TLK,South West,UKX,2020,Falling behind, ,34.9,0.19787705454014487,0.10075447294675577,0.1567369935267322,0.40326060896667465,0.8128746104051786,0.2471172325432415,0.5893334322384886,0.749357701603507,0.1859920927878594,10122.074707667245,411.9257303472435,2328.9900971700563
TLK,South West,UKX,2021,Falling behind, ,36.1,0.19821999579705454,0.10947395085704635,0.15480507027059423,0.41931617272482097,0.8008150789607743,0.2698961937716263,0.5841421280060888,0.7566125818775513,0.2746783878048374,,,
TLK,South West,UKX,2022,Falling behind, ,36.9,,0.10337410375369042,0.08228379513014274,0.43682557452498677,0.8382933731380415,0.3167307692307692,0.5578085653459283,0.772203074794985,0.4299057296641454,,,
TLK11,"Bristol, City of",TLK,2020,Falling behind,Falling behind,34.1,0.15776626778591415,0.11836337067705796,0.1258114374034003,0.5193199381761978,0.8142194744976816,0.324459234608985,0.685597784046235,0.9390000000000002,0.45699999999999996,9925.642344623826,336.96713094861246,3041.1786430304946
TLK11,"Bristol, City of",TLK,2021,Falling behind,Falling behind,35.1,0.1582463465553236,0.11838913148956817,0.12698907956318253,0.5631825273010921,0.8068642745709829,0.24717285945072698,0.6800555926880762,0.9166000000000001,0.504,,,
TLK11,"Bristol, City of",TLK,2022,Falling behind,Falling behind,35.7,,0.12363105378437576,0.08392282958199357,0.5765273311897106,0.8356913183279743,0.27984344422700586,0.6492367814556265,0.9463,0.592,,,
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",TLK,2020,Losing ground,Steaming ahead,39.2,0.2311776061776062,0.10757653497520096,0.13399857448325017,0.4495129484438109,0.8486576383939178,0.23861852433281006,0.6056062825356904,0.7725540543513446,0.15880469469403405,11166.227705072395,682.9514594904406,3262.9539158558387
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",TLK,2021,Losing ground,Steaming ahead,40.5,0.2050681177264964,0.10886075949367088,0.13754734848484848,0.45857007575757575,0.8262310606060606,0.21525885558583105,0.602834348998844,0.762870599285471,0.25332177563287084,,,
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",TLK,2022,Steaming ahead,Steaming ahead,41.3,,0.10602205258693809,0.06164892300074276,0.48601138895766277,0.8680366427333498,0.3339587242026266,0.569251671533752,0.7985625076936875,0.3311674734084505,,,
TLK13,Gloucestershire,TLK,2020,Falling behind,Steaming ahead,36.8,0.43474559294871795,0.09171696847753186,0.15804749340369392,0.45171503957783643,0.8224274406332454,0.2526002971768202,0.5916587050323773,0.6788634530276082,0.1671211171465654,9752.296782227082,373.559291148467,2423.7620153979315
TLK13,Gloucestershire,TLK,2021,Catching up,Steaming ahead,38.3,0.48138176508168296,0.09908561928512054,0.14225389284771708,0.43283188176299814,0.8147268408551069,0.3005698005698006,0.5860924847444257,0.7105504074815452,0.22326728188079142,,,
TLK13,Gloucestershire,TLK,2022,Falling behind,Losing ground,39.0,,0.08837525492861999,0.07706971677559912,0.44607843137254904,0.8562091503267973,0.3806818181818182,0.5628371159809261,0.7153550185534592,0.36637460062893085,,,
TLK14,Swindon,TLK,2020,Losing ground,Losing ground,52.5,0.19934705184012663,0.11946634323832626,0.1896551724137931,0.3261494252873563,0.8225574712643678,0.2631578947368421,0.5985191809918563,0.8864000000000001,0.145,13314.991521760816,1064.683977790338,4156.498320976161
TLK14,Swindon,TLK,2021,Losing ground,Losing ground,54.0,0.2611512818104986,0.14606741573033707,0.1998572448251249,0.3369022127052106,0.7837259100642399,0.29372937293729373,0.5993326488706365,0.891,0.34600000000000003,,,
TLK14,Swindon,TLK,2022,Losing ground,Losing ground,55.4,,0.12341197822141561,0.12354651162790697,0.3539244186046512,0.8146802325581395,0.2823529411764706,0.5838994810253886,0.8955000000000001,0.767,,,
TLK15,Wiltshire,TLK,2020,Falling behind,Losing ground,35.1,0.13550216385614086,0.08682634730538923,0.15626066189013987,0.4022517911975435,0.8017741385192767,0.1721170395869191,0.5780529221157013,0.7385999999999999,0.192,14588.84595420728,317.819174500644,3830.4784974143067
TLK15,Wiltshire,TLK,2021,Falling behind,Losing ground,37.2,0.12201878251469496,0.09149722735674677,0.11972555746140652,0.4548885077186964,0.8397941680960549,0.19700214132762311,0.5679604083859403,0.7461000000000001,0.269,,,
TLK15,Wiltshire,TLK,2022,Catching up,Steaming ahead,38.6,,0.0921358771521638,0.06185198426885949,0.4301036825169825,0.8702180908115839,0.3581267217630854,0.5421750971631274,0.7531999999999999,0.383,,,
TLK23,Somerset,TLK,2020,Catching up,Catching up,31.5,0.15783680657469915,0.09104836944626833,0.18465456860872334,0.35402737981534543,0.7991085641515441,0.22820919175911253,0.5546432166128092,0.63070920177824,0.047192648689252194,11466.917512387716,404.58336014657056,1734.1666256581861
TLK23,Somerset,TLK,2021,Falling behind,Falling behind,32.5,0.19332833071833003,0.10616656071201526,0.1599622878692646,0.38246385920804526,0.7888120678818353,0.27529761904761907,0.5552259640551387,0.6315199888683412,0.2089619117726269,,,
TLK23,Somerset,TLK,2022,Falling behind,Falling behind,33.2,,0.11209813874788493,0.07196597971867845,0.41315014720314036,0.8351324828263003,0.24404761904761904,0.5299452892596368,0.6610449029238271,0.47660510400130685,,,
TLK24,"Bournemouth, Christchurch and Poole",TLK,2020,Falling behind,Losing ground,35.4,0.22011865294015007,0.1120406334030475,0.13516024152345565,0.4064096609382257,0.807710171853228,0.23671497584541062,0.538837332692635,0.8831000000000001,0.201,7175.990152210868,374.03036401649115,1649.455831493386
TLK24,"Bournemouth, Christchurch and Poole",TLK,2021,Falling behind,Losing ground,37.0,0.22925867507886435,0.1219654869844984,0.14292364990689013,0.4101489757914339,0.8142458100558659,0.22305764411027568,0.5367919931026727,0.8919,0.318,,,
TLK24,"Bournemouth, Christchurch and Poole",TLK,2022,Falling behind,Losing ground,37.9,,0.11236933797909408,,,0.8069444444444445,0.26139088729016785,0.5374498006956989,0.9003,0.433,,,
TLK25,Dorset,TLK,2020,Catching up,Catching up,33.3,0.10654815481548155,0.08453237410071943,0.15260869565217391,0.3739130434782609,0.801304347826087,0.12472647702407003,0.6089972727513437,0.6673999999999999,0.063,9252.190996940593,253.5106250776687,2392.610082432376
TLK25,Dorset,TLK,2021,Falling behind,Falling behind,34.2,0.08950242718446602,0.09901277584204414,0.17449956483899043,0.39208006962576153,0.7889469103568321,0.22061855670103092,0.6027620034361106,0.6861,0.129,,,
TLK25,Dorset,TLK,2022,Falling behind,Falling behind,34.7,,0.08793103448275862,,,0.7883528900478053,0.20123203285420946,0.6003537938915763,0.7226,0.3479999999999999,,,
TLK30,Cornwall and Isles of Scilly,TLK,2020,Catching up,Catching up,30.2,0.08959537572254335,0.0967814036656236,0.17212863705972434,0.3424196018376723,0.7874425727411944,0.28530259365994237,0.5757615835647842,0.6622883064315125,0.31225004237161397,7442.714333494369,359.39648444758257,912.7057861681965
TLK30,Cornwall and Isles of Scilly,TLK,2021,Catching up,Catching up,31.2,0.07791756446792243,0.11734475374732334,0.17874692874692874,0.36363636363636365,0.7702702702702703,0.27941176470588236,0.5670310456463474,0.6835909436919289,0.3242822120228367,,,
TLK30,Cornwall and Isles of Scilly,TLK,2022,Catching up,Catching up,31.7,,0.09922056035390774,0.0821566110397946,0.4050064184852375,0.8321566110397947,0.4149139579349904,0.5393859032636655,0.6868039481362906,0.40087275981573184,,,
TLK41,Plymouth,TLK,2020,Falling behind,Falling behind,32.1,,0.13767019667170954,0.2070828331332533,0.3415366146458583,0.7929171668667467,0.3507246376811594,0.6290828078389911,0.9266000000000001,0.028,11232.032692216666,330.6300194070591,1480.9321699616592
TLK41,Plymouth,TLK,2021,Falling behind,Falling behind,32.6,,0.14931801866475233,0.20313441832429174,0.37613019891500904,0.78541289933695,0.351123595505618,0.6265862944162437,0.9458,0.044000000000000004,,,
TLK41,Plymouth,TLK,2022,Falling behind,Falling behind,33.0,,0.13356643356643358,0.14460154241645246,0.38881748071979433,0.8142673521850899,0.47750865051903113,0.5830728991014082,0.9607999999999999,0.209,,,
TLK42,Torbay,TLK,2020,Falling behind,Falling behind,25.9,,0.11262798634812286,0.2416555407209613,0.2910547396528705,0.7596795727636849,0.28888888888888886,0.5400338873066801,0.8662000000000001,0.24000000000000002,8240.355259505968,169.30335831251733,2887.59367194005
TLK42,Torbay,TLK,2021,Falling behind,Falling behind,26.6,,0.11284916201117319,0.21496598639455783,0.3074829931972789,0.7687074829931972,0.34705882352941175,0.5271084337349398,0.8821,0.457,,,
TLK42,Torbay,TLK,2022,Falling behind,Falling behind,27.1,,0.11661166116611661,0.11452513966480447,0.3659217877094972,0.8100558659217877,0.4264705882352941,0.5133389255730253,0.9051,0.7209999999999999,,,
TLK43,Devon CC,TLK,2020,Falling behind,Falling behind,32.0,0.135998362082203,0.09931350114416476,0.13869900771775082,0.3940463065049614,0.8275633958103639,0.2442455242966752,0.5663115200375626,0.696682166607493,0.1747649727927642,8428.702075628044,300.8346975484549,1177.3681763980678
TLK43,Devon CC,TLK,2021,Catching up,Catching up,33.4,0.1048141377209019,0.10339209006073175,0.15727133143233166,0.39021715288440445,0.7821890765518754,0.3192346424974824,0.5597745676450545,0.7006650981584694,0.2880706028096553,,,
TLK43,Devon CC,TLK,2022,Catching up,Catching up,34.0,,0.09615665643723513,0.074217857958438,0.40397350993377484,0.8227905914592373,0.23195876288659795,0.5299406161542939,0.7011593279657101,0.45419688903962796,,,
TLL,Wales,UKX,2020,Catching up, ,31.8,0.2767848686969816,0.1115192477225977,0.17574296346768697,0.3855023848210074,0.7557523979244195,0.27489270386266096,0.6145628756865474,0.7336610220560703,0.18260847387519138,7960.714149209213,396.40660956530706,1530.1260513594927
TLL,Wales,UKX,2021,Falling behind, ,32.5,0.30299515676777977,0.13178660870386996,0.18695812096053807,0.38484577794125374,0.7630707792548999,0.3047238855622089,0.6127897275692267,0.7431723919859563,0.2676763866637041,,,
TLL,Wales,UKX,2022,Catching up, ,32.8,,0.11567164179104478,0.12047076772189833,0.4137198278210647,0.7872827330681632,0.40599385245901637,0.5860507593465405,0.7556002960611223,0.3858715999432141,,,
TLL11,Isle of Anglesey,TLL,2020,Falling behind,Falling behind,29.9,0.27591973244147155,0.08747044917257683,0.1683673469387755,0.3979591836734694,0.7959183673469388,0.275,0.5698171352152804,0.30920000000000003,0.16099999999999998,8016.2006999331525,340.9224961660965,1258.700011796626
TLL11,Isle of Anglesey,TLL,2021,Falling behind,Falling behind,31.0,,0.09839816933638444,0.16923076923076924,0.37435897435897436,0.7384615384615385,0.27450980392156865,0.5657339309804604,0.3126999999999999,0.16899999999999996,,,
TLL11,Isle of Anglesey,TLL,2022,Falling behind,Falling behind,31.7,,0.08486238532110092,0.13527851458885942,0.35809018567639256,0.8196286472148541,0.29411764705882354,0.5459890802183957,0.30870000000000003,0.22100000000000003,,,
TLL12,Gwynedd,TLL,2020,Falling behind,Falling behind,26.5,0.09969207082371055,0.06542056074766354,0.15902964959568733,0.37735849056603776,0.7601078167115903,0.2808988764044944,0.6278558131663564,0.5688,0.157,5536.601897876186,251.92046995029372,745.2714479375121
TLL12,Gwynedd,TLL,2021,Falling behind,Falling behind,27.2,0.10698159083014935,0.09153318077803203,0.17408906882591094,0.4116059379217274,0.7543859649122807,0.34615384615384615,0.6329438294382944,0.5665,0.17099999999999999,,,
TLL12,Gwynedd,TLL,2022,Falling behind,Falling behind,27.6,,0.07796610169491526,0.08720112517580872,0.4345991561181435,0.8115330520393812,0.29850746268656714,0.6046381100594433,0.5521,0.226,,,
TLL13,Conwy and Denbighshire,TLL,2020,Falling behind,Falling behind,26.9,0.1001877053026748,0.09417040358744394,0.18943839061190276,0.35792120704107294,0.7502095557418273,0.2348993288590604,0.5675304102107902,0.6737393621419974,0.07564014591162607,6265.169546701391,343.68295780811394,974.1597378616942
TLL13,Conwy and Denbighshire,TLL,2021,Catching up,Catching up,27.8,0.10126022551403935,0.11145703611457036,0.15727502102607233,0.4095878889823381,0.7426408746846089,0.24509803921568626,0.5639481110821258,0.6781649994065065,0.16273555756430272,,,
TLL13,Conwy and Denbighshire,TLL,2022,Catching up,Catching up,28.3,,0.09061488673139159,0.15594713656387665,0.3859030837004405,0.8044052863436123,0.4774774774774775,0.5383024738200031,0.6778178081445992,0.5034775333914053,,,
TLL14,South West Wales,TLL,2020,Catching up,Falling behind,28.8,0.3305660377358491,0.09750964573833742,0.16003536693191867,0.383289124668435,0.7369584438549955,0.25546218487394956,0.5931030142848153,0.6193038960906608,0.1501953140923729,7858.158625530227,313.2228630718057,844.5787176905002
TLL14,South West Wales,TLL,2021,Falling behind,Falling behind,29.5,0.3993976601413182,0.10597826086956522,0.16044444444444445,0.39022222222222225,0.7453333333333333,0.2862129144851658,0.5882645151000965,0.6332090399347011,0.22547355346342404,,,
TLL14,South West Wales,TLL,2022,Catching up,Catching up,29.9,,0.0900490539593553,0.10737327188940092,0.419815668202765,0.7829493087557604,0.4033970276008493,0.5634987821155354,0.6470085482994019,0.33953804949757344,,,
TLL15,Central Valleys,TLL,2020,Catching up,Steaming ahead,33.0,0.48134576948700863,0.13744380218368657,0.2273706896551724,0.3448275862068966,0.7139008620689655,0.3465160075329567,0.6244259553952624,0.7647947427057505,0.07256902958459291,8235.316483370247,349.89496497248183,2078.0776213606077
TLL15,Central Valleys,TLL,2021,Catching up,Steaming ahead,33.0,0.5718395397155186,0.17373380447585396,0.25862068965517243,0.32435344827586204,0.7392241379310345,0.35330578512396693,0.6261512614114043,0.7768282299177415,0.23167408686232696,,,
TLL15,Central Valleys,TLL,2022,Catching up,Steaming ahead,32.9,,0.12590361445783133,0.15652654867256638,0.2920353982300885,0.7417035398230089,0.4753747323340471,0.6069130348672881,0.7819784627000499,0.36475288867316535,,,
TLL16,Gwent Valleys,TLL,2020,Catching up,Falling behind,31.2,0.22440570522979397,0.12455303933253874,0.20550545799715236,0.30849549121974373,0.7593735168485999,0.36489151873767256,0.6264103151078751,0.8487768666999987,0.11768263965952465,10273.507806512172,370.38950749649075,2092.9030924638955
TLL16,Gwent Valleys,TLL,2021,Falling behind,Catching up,31.6,0.22501850481125094,0.13895348837209304,0.23546234509056244,0.30028598665395617,0.7426120114394662,0.45,0.6254434447683951,0.8644826478951804,0.1862959783182058,,,
TLL16,Gwent Valleys,TLL,2022,Falling behind,Falling behind,31.8,,0.13122437024018746,0.1502016129032258,0.34173387096774194,0.7943548387096774,0.5171568627450981,0.5904691610814157,0.8913979698739921,0.2558605947955391,,,
TLL17,Bridgend and Neath Port Talbot,TLL,2020,Falling behind,Losing ground,33.1,0.28685072531586336,0.1270791749833666,0.16589595375722543,0.33352601156069367,0.7375722543352601,0.2621145374449339,0.6012330490508858,0.8066398106842851,0.1262639543172949,6965.845403595604,438.8965718028969,1365.1830555353374
TLL17,Bridgend and Neath Port Talbot,TLL,2021,Falling behind,Losing ground,33.6,0.4147365373480023,0.15063291139240506,0.2019675925925926,0.3385416666666667,0.7471064814814815,0.35926773455377575,0.6006841124614144,0.8227166894774979,0.19550954029466228,,,
TLL17,Bridgend and Neath Port Talbot,TLL,2022,Falling behind,Losing ground,33.8,,0.15809051456912585,0.12817412333736397,0.3857315598548972,0.7660217654171705,0.4883720930232558,0.5737198831748146,0.8274289252101392,0.24515558682228752,,,
TLL18,Swansea,TLL,2020,Falling behind,Losing ground,32.0,0.24323878627968337,0.12871927554980594,0.17597944765574824,0.4110468850353243,0.7508028259473346,0.26804123711340205,0.6514862422173127,0.7945999999999999,0.282,8003.634498169709,323.10514829274223,1006.8777226130128
TLL18,Swansea,TLL,2021,Falling behind,Falling behind,32.4,0.264426125554851,0.1279896574014221,0.16174582798459564,0.3902439024390244,0.7650834403080873,0.2896174863387978,0.6549052741312417,0.7938,0.319,,,
TLL18,Swansea,TLL,2022,Falling behind,Falling behind,32.6,,0.11561866125760649,0.10625814863102999,0.4589308996088657,0.8207301173402868,0.3709090909090909,0.6357705920872672,0.8121999999999999,0.36100000000000004,,,
TLL21,Monmouthshire and Newport,TLL,2020,Catching up,Steaming ahead,33.1,0.24951354587636582,0.12082670906200318,0.17586912065439672,0.4164962508520791,0.8002726653033402,0.2832764505119454,0.5847090803287444,0.8309331428717625,0.0796152193008639,6727.678940835746,358.5436491518411,1373.9346297062473
TLL21,Monmouthshire and Newport,TLL,2021,Catching up,Steaming ahead,34.0,0.28680826470163273,0.1363395225464191,0.16939890710382513,0.44398907103825136,0.7793715846994536,0.2476780185758514,0.578999406762903,0.8249751795487806,0.1064007088898852,,,
